case:concept:name,concept:name,time:timestamp,event_index
train_00336,Check,2025-12-03 08:01:00,1
train_00336,Assess,2025-12-03 08:02:00,2
train_00336,Decide,2025-12-03 08:03:00,3
train_00336,Notify,2025-12-03 08:04:00,4
train_00336,Archive,2025-12-03 08:05:00,5
train_00337,Register,2025-12-04 08:00:00,0
train_00337,Check,2025-12-04 08:01:00,1
train_00337,Assess,2025-12-04 08:02:00,2
train_00337,Optional review,2025-12-04 08:03:00,3
train_00337,Decide,2025-12-04 08:04:00,4
train_00337,Notify,2025-12-04 08:05:00,5
train_00337,Archive,2025-12-04 08:06:00,6
train_00338,Register,2025-12-05 08:00:00,0
train_00338,Check,2025-12-05 08:01:00,1
train_00338,Assess,2025-12-05 08:02:00,2
train_00338,Optional review,2025-12-05 08:03:00,3
train_00338,Decide,2025-12-05 08:04:00,4
train_00338,Notify,2025-12-05 08:05:00,5
train_00338,Archive,2025-12-05 08:06:00,6
train_00339,Register,2025-12-06 08:00:00,0
train_00339,Check,2025-12-06 08:01:00,1
train_00339,Request documents,2025-12-06 08:02:00,2
train_00339,Assess,2025-12-06 08:03:00,3
train_00339,Optional review,2025-12-06 08:04:00,4
train_00339,Decide,2025-12-06 08:05:00,5
train_00339,Notify,2025-12-06 08:06:00,6
train_00339,Archive,2025-12-06 08:07:00,7
train_00340,Register,2025-12-07 08:00:00,0
train_00340,Check,2025-12-07 08:01:00,1
train_00340,Assess,2025-12-07 08:02:00,2
train_00340,Optional review,2025-12-07 08:03:00,3
train_00340,Decide,2025-12-07 08:04:00,4
train_00340,Notify,2025-12-07 08:05:00,5
train_00340,Archive,2025-12-07 08:06:00,6
train_00341,Register,2025-12-08 08:00:00,0
train_00341,Check,2025-12-08 08:01:00,1
train_00341,Assess,2025-12-08 08:02:00,2
train_00341,Optional review,2025-12-08 08:03:00,3
train_00341,Decide,2025-12-08 08:04:00,4
train_00341,Notify,2025-12-08 08:05:00,5
train_00341,Archive,2025-12-08 08:06:00,6
train_00342,Register,2025-12-09 08:00:00,0
train_00342,Check,2025-12-09 08:01:00,1
train_00342,Request documents,2025-12-09 08:02:00,2
train_00342,Assess,2025-12-09 08:03:00,3
train_00342,Optional review,2025-12-09 08:04:00,4
train_00342,Decide,2025-12-09 08:05:00,5
train_00342,Notify,2025-12-09 08:06:00,6
train_00342,Archive,2025-12-09 08:07:00,7
train_00343,Register,2025-12-10 08:00:00,0
train_00343,Check,2025-12-10 08:01:00,1
train_00343,Assess,2025-12-10 08:02:00,2
train_00343,Optional review,2025-12-10 08:03:00,3
train_00343,Decide,2025-12-10 08:04:00,4
train_00343,Notify,2025-12-10 08:05:00,5
train_00343,Archive,2025-12-10 08:06:00,6
train_00344,Register,2025-12-11 08:00:00,0
train_00344,Check,2025-12-11 08:01:00,1
train_00344,Request documents,2025-12-11 08:02:00,2
train_00344,Assess,2025-12-11 08:03:00,3
train_00344,Optional review,2025-12-11 08:04:00,4
train_00344,Decide,2025-12-11 08:05:00,5
train_00344,Notify,2025-12-11 08:06:00,6
train_00344,Archive,2025-12-11 08:07:00,7
train_00345,Register,2025-12-12 08:00:00,0
train_00345,Check,2025-12-12 08:01:00,1
train_00345,Request documents,2025-12-12 08:02:00,2
train_00345,Assess,2025-12-12 08:03:00,3
train_00345,Optional review,2025-12-12 08:04:00,4
train_00345,Decide,2025-12-12 08:05:00,5
train_00345,Notify,2025-12-12 08:06:00,6
train_00345,Archive,2025-12-12 08:07:00,7
train_00346,Register,2025-12-13 08:00:00,0
train_00346,Check,2025-12-13 08:01:00,1
train_00346,Request documents,2025-12-13 08:02:00,2
train_00346,Assess,2025-12-13 08:03:00,3
train_00346,Decide,2025-12-13 08:04:00,4
train_00346,Notify,2025-12-13 08:05:00,5
train_00346,Archive,2025-12-13 08:06:00,6
train_00347,Register,2025-12-14 08:00:00,0
train_00347,Check,2025-12-14 08:01:00,1
train_00347,Assess,2025-12-14 08:02:00,2
train_00347,Decide,2025-12-14 08:03:00,3
train_00347,Notify,2025-12-14 08:04:00,4
train_00347,Archive,2025-12-14 08:05:00,5
train_00348,Register,2025-12-15 08:00:00,0
train_00348,Check,2025-12-15 08:01:00,1
train_00348,Assess,2025-12-15 08:02:00,2
train_00348,Optional review,2025-12-15 08:03:00,3
train_00348,Decide,2025-12-15 08:04:00,4
train_00348,Notify,2025-12-15 08:05:00,5
train_00348,Archive,2025-12-15 08:06:00,6
train_00349,Register,2025-12-16 08:00:00,0
train_00349,Check,2025-12-16 08:01:00,1
train_00349,Request documents,2025-12-16 08:02:00,2
train_00349,Assess,2025-12-16 08:03:00,3
train_00349,Optional review,2025-12-16 08:04:00,4
train_00349,Decide,2025-12-16 08:05:00,5
train_00349,Notify,2025-12-16 08:06:00,6
train_00349,Archive,2025-12-16 08:07:00,7
